roi_index,roi_label,period,coefficient,active_mean,active_std,sham_mean,sham_std,mean_difference,t_statistic,p_value,p_value_fdr,p_value_bonferroni,cohens_d
81,Uncinate fasciculus,stimulation,diffusion,0.11017451292022351,0.023516936878844413,0.12446642663911649,0.032083494859817346,-0.014291913718892976,-1.4371187535015773,0.16103292659677212,1.0,1.0,-0.5080982079856619
81,Uncinate fasciculus,recovery,drift_0,-0.048637553704313594,0.014187483889670597,-0.04419327233642163,0.014855187541219672,-0.004444281367891961,-0.8654166150529734,0.39367830187932884,1.0,1.0,-0.30597097852773275
81,Uncinate fasciculus,recovery,drift_1,-0.003351777960380781,0.011214455406766891,0.00019430432846769376,0.010965162291452453,-0.003546082288848475,-0.9043620125104687,0.37300895326042927,0.9946905420278114,1.0,-0.31974025584683285
81,Uncinate fasciculus,recovery,diffusion,0.10435691906251143,0.04587729636297017,0.10791503624261793,0.0574236802234583,-0.0035581171801064987,-0.19363983004140217,0.8477630643420128,1.0,1.0,-0.068462018465043
82,Planum temporale anterior LH,baseline,drift_0,-0.04939962363034485,0.034979858410093156,-0.03981779139225351,0.019539607643058,-0.009581832238091337,-0.9565743151600798,0.34642774577508983,1.0,1.0,-0.33820009247928506
82,Planum temporale anterior LH,baseline,drift_1,-4.0292228097556834e-05,0.011065422884885417,0.00046178301983885615,0.009137417900861412,-0.000502075247936413,-0.13994670490270586,0.8896374620877131,0.9923624849431572,1.0,-0.049478632020707985
82,Planum temporale anterior LH,baseline,diffusion,0.13383201621750015,0.11736986404235047,0.0954316014187763,0.03354097378563478,0.03840041479872386,1.2583250288853596,0.21797964665963385,1.0,1.0,0.44488508043079805
82,Planum temporale anterior LH,stimulation,drift_0,-0.03676346758730723,0.012505995187857622,-0.03637312942711788,0.00924084820253665,-0.00039033816018935186,-0.10041046276069775,0.9206865075397471,1.0,1.0,-0.035500459560084345
82,Planum temporale anterior LH,stimulation,drift_1,0.0033640564536410312,0.015004471028180984,0.0053401912364059185,0.009617611942874967,-0.0019761347827648872,-0.44352082039144025,0.6605713912894104,0.9704807814639258,1.0,-0.15680828984810408
82,Planum temporale anterior LH,stimulation,diffusion,0.10310037638155245,0.038065111578759525,0.08905917314133156,0.034528465455445335,0.014041203240220887,1.092864534790309,0.28315178203180913,1.0,1.0,0.38638596173425455
82,Planum temporale anterior LH,recovery,drift_0,-0.04105396780616492,0.01260808141178115,-0.03737577985622556,0.011807277784873662,-0.0036781879499393627,-0.8517503292055058,0.4011009981466066,1.0,1.0,-0.3011392168295437
82,Planum temporale anterior LH,recovery,drift_1,0.0023139615388133314,0.006862914147068226,0.0006673918114461937,0.011999324774733897,0.0016465697273671377,0.4764624220158409,0.6371970575099369,0.9931351398632807,1.0,0.1684549047939838
82,Planum temporale anterior LH,recovery,diffusion,0.08771204907543391,0.0368933819826855,0.09248217899909245,0.04694656613895373,-0.0047701299236585365,-0.31956134276022347,0.7515156789994557,1.0,1.0,-0.11298199623541633
83,Cerebellum VIIIab,baseline,drift_0,-0.04870792041419171,0.017398236836099975,-0.04429106892353535,0.013268803793241336,-0.004416851490656362,-0.8074468606872905,0.42576508798202506,1.0,1.0,-0.2854755753198863
83,Cerebellum VIIIab,baseline,drift_1,0.006077923851392348,0.009238132659538791,0.0019891434079977017,0.00977898106141691,0.004088780443394646,1.2157621269441592,0.2335561879322709,1.0,1.0,0.4298368221359976
