analysis_type,roi_index,roi_label,comparison,coefficient,p_value,p_value_fdr,cohens_d,mean_difference,change_difference,active_change_mean,sham_change_mean,p_value_active_vs_zero,p_value_sham_vs_zero
standard,694,Superior occipital gyrus posterior LH,stimulation,drift_1,0.9778543823371753,0.9983279038018619,-0.009896458182364305,-0.000106918226194571,,,,,
standard,694,Superior occipital gyrus posterior LH,stimulation,diffusion,0.09147882905073026,1.0,-0.6164383086167275,-0.02141231064092418,,,,,
standard,694,Superior occipital gyrus posterior LH,recovery,drift_0,0.10975357333215556,1.0,-0.5827154615424786,-0.008388272948974422,,,,,
standard,694,Superior occipital gyrus posterior LH,recovery,drift_1,0.624046926345906,0.9969173987179527,-0.1750896811832898,-0.0022531425332378086,,,,,
standard,694,Superior occipital gyrus posterior LH,recovery,diffusion,0.8815342748775401,1.0,0.05313892027443719,0.0026399512165334316,,,,,
standard,695,Superior frontal gyrus posterior superior LH,baseline,drift_0,0.4966391650010229,1.0,0.24330128741278723,0.0034566502972109767,,,,,
standard,695,Superior frontal gyrus posterior superior LH,baseline,drift_1,0.14250544384579142,0.9600366743295422,0.5324785479913409,0.006297374516777256,,,,,
standard,695,Superior frontal gyrus posterior superior LH,baseline,diffusion,0.49331938025948585,0.9866387605189717,-0.2451957699748003,-0.011189044888664304,,,,,
standard,695,Superior frontal gyrus posterior superior LH,stimulation,drift_0,0.5592949846695011,0.9806816169547417,-0.20876418508356595,-0.0035832819677855676,,,,,
standard,695,Superior frontal gyrus posterior superior LH,stimulation,drift_1,0.8397323870727109,0.9838512178060137,-0.07212429713052308,-0.0009646692994540623,,,,,
standard,695,Superior frontal gyrus posterior superior LH,stimulation,diffusion,0.5406110349836833,1.0,-0.2188374380544116,-0.007834759969293364,,,,,
standard,695,Superior frontal gyrus posterior superior LH,recovery,drift_0,0.42720320699346304,1.0,0.2845797877490525,0.003758223924241605,,,,,
standard,695,Superior frontal gyrus posterior superior LH,recovery,drift_1,0.48902209349772907,0.9995182110612267,-0.24765876717487392,-0.0028019392293827127,,,,,
standard,695,Superior frontal gyrus posterior superior LH,recovery,diffusion,0.9747376118537541,0.9981313145382442,-0.011289743109867235,-0.00039514487610263493,,,,,
standard,696,Central sulcus mid-superior RH,baseline,drift_0,0.11877144393627494,1.0,-0.5677727930440166,-0.010695078227833464,,,,,
standard,696,Central sulcus mid-superior RH,baseline,drift_1,0.654571153325147,0.9728314383235858,0.15978086617358442,0.003008989564215494,,,,,
standard,696,Central sulcus mid-superior RH,baseline,diffusion,0.09745343286405593,1.0,0.6048364120099472,0.03604251516947837,,,,,
standard,696,Central sulcus mid-superior RH,stimulation,drift_0,0.8067030124428254,1.0,-0.0872759159146938,-0.001365114132038929,,,,,
standard,696,Central sulcus mid-superior RH,stimulation,drift_1,0.2872669257783972,0.9458563729809605,0.38303564446887234,0.004554207129094794,,,,,
standard,696,Central sulcus mid-superior RH,stimulation,diffusion,0.12259268151929875,1.0,-0.5617221129820227,-0.026520279745060327,,,,,
standard,696,Central sulcus mid-superior RH,recovery,drift_0,0.7052222417416895,1.0,-0.13502453823606841,-0.002363971151390587,,,,,
standard,696,Central sulcus mid-superior RH,recovery,drift_1,0.6183542419452805,0.9955892197357976,0.17798145063123524,0.0020034041564222496,,,,,
standard,696,Central sulcus mid-superior RH,recovery,diffusion,0.570794924901316,1.0,-0.20264960463666648,-0.00730525066712602,,,,,
standard,697,Thalamus antero-superior,baseline,drift_0,0.7026927331284039,1.0,-0.13624384366091272,-0.0017891839304927035,,,,,
standard,697,Thalamus antero-superior,baseline,drift_1,0.7974463963280556,0.9850242579492509,0.091550798134033,0.001099910022155818,,,,,
standard,697,Thalamus antero-superior,baseline,diffusion,0.41086475018824886,1.0,-0.29486863270234415,-0.009741824959864087,,,,,
standard,697,Thalamus antero-superior,stimulation,drift_0,0.13830566403061625,1.0,-0.5383565865996974,-0.008542758401160325,,,,,
standard,697,Thalamus antero-superior,stimulation,drift_1,0.22701479985829168,0.9261480281071341,0.43606183818035615,0.0048592070089004255,,,,,
standard,697,Thalamus antero-superior,stimulation,diffusion,0.7442457100807045,1.0,0.11641157781725893,0.004466844620920535,,,,,
standard,697,Thalamus antero-superior,recovery,drift_0,0.6855639783815477,0.9943590847913666,-0.14454535697028814,-0.002056474003434075,,,,,
standard,697,Thalamus antero-superior,recovery,drift_1,0.8506104499671037,1.0,0.06716534712370166,0.0006391596282997935,,,,,
standard,697,Thalamus antero-superior,recovery,diffusion,0.15414498762779452,1.0,0.5168865662576471,0.01608714846261644,,,,,
standard,698,Superior frontal gyrus anterior,baseline,drift_0,0.20360146663849407,1.0,0.4595144129891272,0.006874434165327299,,,,,
standard,698,Superior frontal gyrus anterior,baseline,drift_1,0.53949775021703,0.9726156623630963,-0.219443332295603,-0.003115048453690888,,,,,
standard,698,Superior frontal gyrus anterior,baseline,diffusion,0.502497975236796,0.9763907526422753,-0.23997508107225787,-0.008469837769584876,,,,,
standard,698,Superior frontal gyrus anterior,stimulation,drift_0,0.8061766864070842,1.0,0.08751862479761875,0.001285171630788333,,,,,
standard,698,Superior frontal gyrus anterior,stimulation,drift_1,0.32523394453181453,0.9434548419279832,0.35360885899138883,0.005652667954828975,,,,,
standard,698,Superior frontal gyrus anterior,stimulation,diffusion,0.7607186447501879,1.0,0.10865613230061555,0.005270136337051631,,,,,
standard,698,Superior frontal gyrus anterior,recovery,drift_0,0.2957219234999556,1.0,0.37625727612382315,0.005097991382360258,,,,,
standard,698,Superior frontal gyrus anterior,recovery,drift_1,0.5744420055864883,0.9986903458753209,0.20072338701577302,0.002331707548110807,,,,,
standard,698,Superior frontal gyrus anterior,recovery,diffusion,0.734326441098667,1.0,-0.12110928982787403,-0.004440741151976915,,,,,
standard,699,Supramarginal gyrus anterior LH,baseline,drift_0,0.041337293404664806,1.0,-0.7536705756766818,-0.009370188296756066,,,,,
standard,699,Supramarginal gyrus anterior LH,baseline,drift_1,0.635235879086418,0.9723191931008849,-0.1694404901840934,-0.0019844859840331686,,,,,
standard,699,Supramarginal gyrus anterior LH,baseline,diffusion,0.6946127144332428,0.9703730144333432,0.1401499480478891,0.0055550140433696105,,,,,
standard,699,Supramarginal gyrus anterior LH,stimulation,drift_0,0.8991899591269229,1.0,-0.04517066729978175,-0.0007142123193620148,,,,,
standard,699,Supramarginal gyrus anterior LH,stimulation,drift_1,0.7844987009044295,0.9881016847799948,-0.09755368285572556,-0.00091062708486697,,,,,
standard,699,Supramarginal gyrus anterior LH,stimulation,diffusion,0.7436565123214574,1.0,0.11669001998886891,0.004120867848948176,,,,,
standard,699,Supramarginal gyrus anterior LH,recovery,drift_0,0.29037530034094233,1.0,-0.3805274801559235,-0.005719567207571732,,,,,
standard,699,Supramarginal gyrus anterior LH,recovery,drift_1,0.1827745110358951,1.0,0.48217871166706194,0.003971080379318863,,,,,
standard,699,Supramarginal gyrus anterior LH,recovery,diffusion,0.04268835991203163,1.0,0.7483738294919657,0.01693743389478003,,,,,
standard,700,Postcentral sulcus mid-superior RH,baseline,drift_0,0.24561685024764202,1.0,-0.41869142753171296,-0.005362543492324644,,,,,
standard,700,Postcentral sulcus mid-superior RH,baseline,drift_1,0.16915657227576772,1.0,0.4981085366629433,0.007344730781346908,,,,,
standard,700,Postcentral sulcus mid-superior RH,baseline,diffusion,0.29055074920389073,1.0,0.3803864770797289,0.01692862728970644,,,,,
standard,700,Postcentral sulcus mid-superior RH,stimulation,drift_0,0.6347680722254726,0.9969363588326441,-0.1696757846728128,-0.0025261503518909934,,,,,
standard,700,Postcentral sulcus mid-superior RH,stimulation,drift_1,0.20443968763751097,0.9387723773130549,-0.4586403135885302,-0.005749407042650633,,,,,
standard,700,Postcentral sulcus mid-superior RH,stimulation,diffusion,0.5109957233993221,1.0,-0.23518869459967506,-0.007849903238674655,,,,,
standard,700,Postcentral sulcus mid-superior RH,recovery,drift_0,0.9709408230338228,0.9982363481793519,0.012987262552535725,0.00021977095067751695,,,,,
standard,700,Postcentral sulcus mid-superior RH,recovery,drift_1,0.16543312479115058,1.0,0.5026390776226928,0.005751014000928811,,,,,
standard,700,Postcentral sulcus mid-superior RH,recovery,diffusion,0.46121189032547394,1.0,0.26390618925626513,0.013885137014249788,,,,,
standard,701,Medulla oblongata anterior,baseline,drift_0,0.034867384367802894,1.0,-0.781398008413609,-0.017177015026329456,,,,,
standard,701,Medulla oblongata anterior,baseline,drift_1,0.984159393138883,1.0,-0.007078401470745022,-7.364592730338144e-05,,,,,
standard,701,Medulla oblongata anterior,baseline,diffusion,0.02245432736787835,1.0,0.8509389991426763,0.039768580649634344,,,,,
standard,701,Medulla oblongata anterior,stimulation,drift_0,0.4284425312671468,0.9727830421675351,0.28380930689012723,0.004607644810608033,,,,,
standard,701,Medulla oblongata anterior,stimulation,drift_1,0.757773601946335,0.9859722597116227,0.11003859893694168,0.0018879485654240877,,,,,
standard,701,Medulla oblongata anterior,stimulation,diffusion,0.06009638375455798,1.0,-0.6907956294135374,-0.01921835562301291,,,,,
standard,701,Medulla oblongata anterior,recovery,drift_0,0.323189306522242,1.0,0.35513109068785675,0.006618558958324361,,,,,
standard,701,Medulla oblongata anterior,recovery,drift_1,0.7472966833927972,1.0,0.11497093756953976,0.0017017513158305003,,,,,
standard,701,Medulla oblongata anterior,recovery,diffusion,0.9170385149914726,1.0,-0.03713937021865148,-0.0012824528780924216,,,,,
standard,702,Precuneus superior,baseline,drift_0,0.21904738948042765,1.0,-0.443828194783822,-0.007812362822815042,,,,,
standard,702,Precuneus superior,baseline,drift_1,0.4364201554745183,0.9997633986709322,0.2788818852385176,0.0027507770556996127,,,,,
standard,702,Precuneus superior,baseline,diffusion,0.03063385230962991,1.0,0.8021590339665924,0.035579112457110595,,,,,
standard,702,Precuneus superior,stimulation,drift_0,0.4962946814655149,0.9945318078682726,-0.2434975408247895,-0.003455667293968956,,,,,
standard,702,Precuneus superior,stimulation,drift_1,0.2844873863984503,0.9520100773595199,-0.38529481771581825,-0.004726743075688031,,,,,
standard,702,Precuneus superior,stimulation,diffusion,0.9788199205472736,0.999313657667406,0.009464868440195586,0.0003797180283325874,,,,,
standard,702,Precuneus superior,recovery,drift_0,0.11734212545069009,1.0,0.5700772390687414,0.007364123940332493,,,,,
standard,702,Precuneus superior,recovery,drift_1,0.058294190974539785,1.0,-0.6960197275925903,-0.007538208458570306,,,,,
standard,702,Precuneus superior,recovery,diffusion,0.22419401672558745,1.0,-0.43878766952755105,-0.015296063826247125,,,,,
standard,703,Anterior vertical ramus of the Lateral fissure RH,baseline,drift_0,0.7592043305553591,1.0,-0.10936676894979017,-0.0019607588085247055,,,,,
standard,703,Anterior vertical ramus of the Lateral fissure RH,baseline,drift_1,0.18203719348296576,0.9915217347157285,0.4830170033109363,0.004811449259177066,,,,,
standard,703,Anterior vertical ramus of the Lateral fissure RH,baseline,diffusion,0.18285863234608352,1.0,0.48208323760823685,0.020068755664234855,,,,,
standard,703,Anterior vertical ramus of the Lateral fissure RH,stimulation,drift_0,0.0698146151698355,0.9406600780777836,-0.6647702056351917,-0.006686466049572945,,,,,
standard,703,Anterior vertical ramus of the Lateral fissure RH,stimulation,drift_1,0.10419641532012439,1.0,-0.5924389003449417,-0.007378008961129794,,,,,
standard,703,Anterior vertical ramus of the Lateral fissure RH,stimulation,diffusion,0.859685369715303,1.0,-0.06303884174205722,-0.002014287016170929,,,,,
standard,703,Anterior vertical ramus of the Lateral fissure RH,recovery,drift_0,0.4741828759172878,1.0,-0.25625986043197824,-0.0049316799848350135,,,,,
standard,703,Anterior vertical ramus of the Lateral fissure RH,recovery,drift_1,0.9544187689962275,0.9972702239307519,0.02037829597404594,0.0003124997380287507,,,,,
standard,703,Anterior vertical ramus of the Lateral fissure RH,recovery,diffusion,0.8230349069853462,1.0,0.0797650820187629,0.002688635692330868,,,,,
standard,704,Inferior fronto-occipital fasciculus mid-posterior RH,baseline,drift_0,0.4285580583364982,1.0,-0.28373755384818145,-0.004311858210374581,,,,,
standard,704,Inferior fronto-occipital fasciculus mid-posterior RH,baseline,drift_1,0.12831305931641865,0.9879140807519752,-0.5529472193797269,-0.007102792581090831,,,,,
standard,704,Inferior fronto-occipital fasciculus mid-posterior RH,baseline,diffusion,0.9393973369812221,0.9968319928173797,-0.027105943975985827,-0.0009920949543095053,,,,,
standard,704,Inferior fronto-occipital fasciculus mid-posterior RH,stimulation,drift_0,0.8399997856256332,1.0,-0.07200222737435494,-0.001392679106102107,,,,,
standard,704,Inferior fronto-occipital fasciculus mid-posterior RH,stimulation,drift_1,0.4501464402443168,0.9563277070750631,-0.2705295518771017,-0.003139493107002087,,,,,
standard,704,Inferior fronto-occipital fasciculus mid-posterior RH,stimulation,diffusion,0.43411735822573616,1.0,-0.2802985581902243,-0.008778533394442234,,,,,
standard,704,Inferior fronto-occipital fasciculus mid-posterior RH,recovery,drift_0,0.4957950872765624,1.0,0.24378229698088452,0.00461106710823906,,,,,
standard,704,Inferior fronto-occipital fasciculus mid-posterior RH,recovery,drift_1,0.4906233052261847,0.9968219534754229,-0.2467396073270856,-0.0028918887651625622,,,,,
standard,704,Inferior fronto-occipital fasciculus mid-posterior RH,recovery,diffusion,0.9926361099213378,0.9975067483409714,-0.003290388447678204,-9.38384413542992e-05,,,,,
standard,705,Cingulate posterior LH,baseline,drift_0,0.629252355774272,1.0,-0.1724558996393504,-0.0027249067736460977,,,,,
standard,705,Cingulate posterior LH,baseline,drift_1,0.8515529185865962,0.983078002968066,0.06673636239628813,0.0008982129150856056,,,,,
standard,705,Cingulate posterior LH,baseline,diffusion,0.29517965959737796,1.0,-0.37668787618708677,-0.014202842434831053,,,,,
standard,705,Cingulate posterior LH,stimulation,drift_0,0.6523025893481684,0.9939848980543519,-0.1609077501971836,-0.0024541039824851132,,,,,
standard,705,Cingulate posterior LH,stimulation,drift_1,0.16133442394923564,0.928126124292232,0.5077204057523752,0.0075441164936942365,,,,,
standard,705,Cingulate posterior LH,stimulation,diffusion,0.7152369570482451,1.0,-0.1302131255506653,-0.005288801059820991,,,,,
standard,705,Cingulate posterior LH,recovery,drift_0,0.6861089026780508,0.9937418901588742,0.14428001718083883,0.0022703829107049156,,,,,
standard,705,Cingulate posterior LH,recovery,drift_1,0.5293689316419599,0.9909941243169413,-0.2249864810259353,-0.0026771084240230247,,,,,
standard,705,Cingulate posterior LH,recovery,diffusion,0.89528765037368,1.0,-0.04692964805478204,-0.001154784302994566,,,,,
standard,706,Cingulate middle RH,baseline,drift_0,0.8499398662733503,1.0,0.06747063973289776,0.0008803811588437849,,,,,
standard,706,Cingulate middle RH,baseline,drift_1,0.641809902320124,0.9722090828044482,0.16614199622812922,0.0019472449061867319,,,,,
standard,706,Cingulate middle RH,baseline,diffusion,0.9114873235619272,0.9950565238032126,0.03963491395996336,0.00125018311249947,,,,,
standard,706,Cingulate middle RH,stimulation,drift_0,0.5398396697153431,0.980134435795233,0.21925717609775958,0.0033537614234501537,,,,,
standard,706,Cingulate middle RH,stimulation,drift_1,0.9027662002880696,0.9876416550160079,-0.04355967726030279,-0.00041059069460586475,,,,,
standard,706,Cingulate middle RH,stimulation,diffusion,0.646164420846849,1.0,0.16396528790787818,0.005391669233982974,,,,,
standard,706,Cingulate middle RH,recovery,drift_0,0.8114529092737006,1.0,-0.08508746075727378,-0.0013956583571953368,,,,,
standard,706,Cingulate middle RH,recovery,drift_1,0.4391326896182606,1.0,-0.2772189356309726,-0.0025361428518035065,,,,,
standard,706,Cingulate middle RH,recovery,diffusion,0.5101838906327827,1.0,-0.23564405695094434,-0.008215540689943568,,,,,
standard,707,Calcarine sulcus mid-anterior RH,baseline,drift_0,0.6136943535176734,1.0,0.1803576866350997,0.003116917693241711,,,,,
standard,707,Calcarine sulcus mid-anterior RH,baseline,drift_1,0.7696197893627958,0.9814329567963922,0.10448802747094497,0.0011488789906808185,,,,,
standard,707,Calcarine sulcus mid-anterior RH,baseline,diffusion,0.5096371867205498,0.9791153455944521,-0.23595093116091484,-0.00915229584675599,,,,,
standard,707,Calcarine sulcus mid-anterior RH,stimulation,drift_0,0.08528025085159581,0.9002781120828258,-0.6291722418558333,-0.011048278218445208,,,,,
standard,707,Calcarine sulcus mid-anterior RH,stimulation,drift_1,0.21032528732230274,0.9404938612141398,-0.4525785917295005,-0.0047662709637462984,,,,,
standard,707,Calcarine sulcus mid-anterior RH,stimulation,diffusion,0.6253046518679963,1.0,-0.17445240468691875,-0.006171850066802861,,,,,
