roi_idx,condition,period,free_energy_change
66,active,recovery,0.017939576181642103
66,sham,recovery,0.07846706134958037
67,active,recovery,0.003156356052203435
67,sham,recovery,0.04750153446227445
68,active,recovery,-0.032292364868550916
68,sham,recovery,-0.04194316564978129
69,active,recovery,-0.07678300376330505
69,sham,recovery,0.011881860548263568
70,active,recovery,-0.09015699646113262
70,sham,recovery,-0.08893314450431822
71,active,recovery,-0.02254367191006601
71,sham,recovery,-0.04493049913551328
72,active,recovery,-0.007736510234841454
72,sham,recovery,0.01759386790186035
73,active,recovery,0.04867659679643399
73,sham,recovery,-0.06018062841116967
74,active,recovery,-0.0990207202954374
74,sham,recovery,0.014634262144276988
75,active,recovery,0.032297475784398344
75,sham,recovery,0.04425698255307964
76,active,recovery,-0.028652962042873042
76,sham,recovery,-0.05580221130192564
77,active,recovery,-0.07298848299791727
77,sham,recovery,0.0017313378810288604
78,active,recovery,-0.2706709063545061
78,sham,recovery,-0.13892250305665765
79,active,recovery,0.06648417074683888
79,sham,recovery,-0.039923210736817705
80,active,recovery,-0.0355024878871979
80,sham,recovery,0.0018877939211967565
81,active,recovery,-0.01678114447240775
81,sham,recovery,-0.005107226277141663
82,active,recovery,-0.07762255204397661
82,sham,recovery,-0.01927807207000276
83,active,recovery,-0.02832609587348056
83,sham,recovery,0.006261493175405697
84,active,recovery,-0.01116891546971388
84,sham,recovery,0.010597653609413449
85,active,recovery,-0.011513144568908729
85,sham,recovery,-0.0561090261825834
86,active,recovery,-0.02550169766658472
86,sham,recovery,-0.040678325764160306
87,active,recovery,-0.015107681468999878
87,sham,recovery,-0.01823376569605184
88,active,recovery,-0.03772590812186527
88,sham,recovery,-0.04458008837848482
89,active,recovery,0.05270607079469558
89,sham,recovery,-0.014285120419826658
90,active,recovery,-0.0311975105417166
90,sham,recovery,-0.04672131506981403
91,active,recovery,-0.004513004043866786
91,sham,recovery,-0.04747731543706957
92,active,recovery,-0.09704600374180883
92,sham,recovery,-0.036066108173625544
93,active,recovery,-0.04629361712526814
93,sham,recovery,-0.038618021710201234
94,active,recovery,-0.16033165564355478
94,sham,recovery,-0.04190861855132599
95,active,recovery,-0.06218357308428857
95,sham,recovery,-0.10111633796716424
96,active,recovery,0.1000975040380121
96,sham,recovery,0.03907142077763748
97,active,recovery,0.008088875475924517
97,sham,recovery,0.059104957426375115
98,active,recovery,-0.12999661514650196
98,sham,recovery,-0.16663038880081915
99,active,recovery,-0.004143667769018311
99,sham,recovery,-0.054264842792376644
100,active,recovery,-0.018105456508807016
100,sham,recovery,-0.0628858146570721
101,active,recovery,-0.0052220931680198035
101,sham,recovery,-0.009202729355084927
102,active,recovery,0.016883674637461432
102,sham,recovery,0.007854976831567662
103,active,recovery,-0.08818141813528024
103,sham,recovery,-0.056374477725254835
104,active,recovery,-0.04465158998742691
104,sham,recovery,0.0004477140253120737
105,active,recovery,0.0056409510616513
105,sham,recovery,0.03495505787444397
106,active,recovery,-0.11338394453171352
106,sham,recovery,-0.04000844255047653
107,active,recovery,0.16316545106296276
107,sham,recovery,0.03516151185155536
108,active,recovery,-0.18084837166799517
108,sham,recovery,0.017771918742290893
109,active,recovery,0.03257661548275159
109,sham,recovery,-0.013574058298182479
110,active,recovery,0.11728648590128055
110,sham,recovery,0.02104269509393486
111,active,recovery,0.00503307679571563
111,sham,recovery,0.06653465651973978
112,active,recovery,-0.0023841934042625468
112,sham,recovery,0.1201341418816968
113,active,recovery,-0.022188502203457805
113,sham,recovery,-0.033084733866923344
114,active,recovery,-0.01904744713771045
114,sham,recovery,0.008198089761194183
115,active,recovery,-0.010842111531129461
115,sham,recovery,0.005791727376609934
116,active,recovery,-0.09513604143650323
116,sham,recovery,-0.027661178112821094
117,active,recovery,-0.1974308086331611
117,sham,recovery,-0.20824314460354865
118,active,recovery,-0.05972846569907464
118,sham,recovery,-0.05741966586709557
119,active,recovery,0.031709291236306836
119,sham,recovery,-0.0033445568254637514
120,active,recovery,-0.04199910138508356
120,sham,recovery,0.01456428914380492
121,active,recovery,-0.10478953668426971
121,sham,recovery,-0.06115613539828013
122,active,recovery,-0.0517514449556149
122,sham,recovery,0.03242886491671726
123,active,recovery,-0.07786989389404742
123,sham,recovery,0.05110507067622949
124,active,recovery,0.08899084947707481
124,sham,recovery,0.04981432123913665
125,active,recovery,-0.11023932938724235
125,sham,recovery,-0.012767185905945055
126,active,recovery,0.0124010947520663
126,sham,recovery,-0.04548648787074194
127,active,recovery,-0.038724198657356546
127,sham,recovery,-0.0809046000735485
128,active,recovery,-0.035416905223357276
128,sham,recovery,-0.055741255836444736
129,active,recovery,-0.10191870510976564
129,sham,recovery,0.028313275478649036
130,active,recovery,-0.03763854034776504
130,sham,recovery,0.005505656929566172
131,active,recovery,-0.06971394045386647
131,sham,recovery,-0.0065039159617041875
132,active,recovery,-0.036108332694642975
132,sham,recovery,0.091036365738566
133,active,recovery,0.04552895617266017
133,sham,recovery,-0.020209264233923108
134,active,recovery,0.00505965255636287
134,sham,recovery,-0.016534485334634752
135,active,recovery,0.06525433648421064
135,sham,recovery,0.05345818895086696
136,active,recovery,0.016283753467518647
136,sham,recovery,0.07777174685907573
137,active,recovery,-0.0673292777176191
137,sham,recovery,-0.07995491581125158
138,active,recovery,0.08646265933517672
138,sham,recovery,0.02596489594463991
139,active,recovery,-0.10439927416158801
139,sham,recovery,-0.05573502637134231
140,active,recovery,-0.028068833806869975
140,sham,recovery,-0.0003454199414560932
141,active,recovery,-0.020553036807630765
141,sham,recovery,0.08791578760720187
142,active,recovery,-0.027089840177150215
142,sham,recovery,-0.00744069717448026
143,active,recovery,-0.00658477846678851
143,sham,recovery,-0.04050908023841604
144,active,recovery,0.11512580665894401
144,sham,recovery,-0.07423095684380465
145,active,recovery,-0.06467018620857967
145,sham,recovery,0.04432175892478796
146,active,recovery,-0.05527883132151601
146,sham,recovery,-0.044162501598818515
147,active,recovery,0.07748276199316395
147,sham,recovery,-0.005503540178988686
148,active,recovery,0.03856073950727801
148,sham,recovery,0.018302259801957987
149,active,recovery,0.005408968960296079
149,sham,recovery,-0.09751220096861557
150,active,recovery,-0.12086092893870637
150,sham,recovery,-0.094914748433375
151,active,recovery,-0.03348995686458256
151,sham,recovery,0.05150459477781011
152,active,recovery,-0.029641056643535446
152,sham,recovery,0.013353790377990116
153,active,recovery,-0.11636582302345033
153,sham,recovery,-0.028273864172416285
154,active,recovery,-0.043140489043857144
154,sham,recovery,-0.024467669494244504
155,active,recovery,0.025519064848091855
155,sham,recovery,0.014817858992802524
156,active,recovery,-0.033202320320619094
156,sham,recovery,0.055248334771024865
157,active,recovery,-0.03303662692067899
157,sham,recovery,-0.035138269082177764
158,active,recovery,0.01562480054184956
158,sham,recovery,0.006497713751742573
159,active,recovery,0.03144229613364935
159,sham,recovery,0.047343630276071025
160,active,recovery,0.021331313354521875
160,sham,recovery,0.007373523735912713
161,active,recovery,0.014864611169298936
161,sham,recovery,0.005499823507806312
162,active,recovery,-0.04417459651890843
162,sham,recovery,-0.04812237488936244
163,active,recovery,-0.029759955147845574
163,sham,recovery,-0.02123660400498162
164,active,recovery,-0.06939497427231789
164,sham,recovery,-0.0294821875928708
165,active,recovery,0.016155126874109804
165,sham,recovery,-0.0601096178410061
166,active,recovery,0.00314154961201929
166,sham,recovery,0.0742859159085536
167,active,recovery,0.03525444633655983
167,sham,recovery,-0.07054079089752108
168,active,recovery,0.029948158614226728
168,sham,recovery,0.08114393393284658
169,active,recovery,-0.004128843181387509
169,sham,recovery,0.06780943531691674
170,active,recovery,0.016726503577833007
170,sham,recovery,-0.0201275500340663
171,active,recovery,0.02441358627871848
171,sham,recovery,-0.011930562021116309
172,active,recovery,-0.0484208437647875
172,sham,recovery,0.05662147494108316
173,active,recovery,0.020941687494668848
173,sham,recovery,-0.01931873401855988
174,active,recovery,0.012890599945946768
174,sham,recovery,-0.09313183906701772
175,active,recovery,-0.015876390701049736
175,sham,recovery,-0.11764303026857892
176,active,recovery,-0.028748782440923826
176,sham,recovery,-0.03882425517343746
177,active,recovery,0.010504267729376515
177,sham,recovery,-0.007892069044567407
178,active,recovery,-0.06378751840864272
178,sham,recovery,0.026478647203961536
179,active,recovery,-0.16654990219104882
179,sham,recovery,0.018617931539066213
180,active,recovery,0.005880590350822779
180,sham,recovery,-0.017214235097742225
181,active,recovery,-0.03557907960307283
181,sham,recovery,0.012250157776253712
182,active,recovery,-0.00946310891250679
182,sham,recovery,0.03700230073438471
183,active,recovery,0.010333482520514359
183,sham,recovery,-0.03780846931235127
184,active,recovery,0.009674719388106823
184,sham,recovery,-0.014296566128971122
185,active,recovery,-0.06277965458812496
185,sham,recovery,0.04678946287829966
186,active,recovery,-0.02387270425613286
186,sham,recovery,0.09133136926409868
187,active,recovery,-0.018475293449403907
187,sham,recovery,-0.06329708803660683
188,active,recovery,-0.04583340022566418
188,sham,recovery,-0.09487428572278311
189,active,recovery,-0.09900516013077665
189,sham,recovery,-0.002353792532705068
190,active,recovery,0.05533455075743632
190,sham,recovery,-0.008013634805900782
191,active,recovery,0.04850267376923245
191,sham,recovery,-0.06914945044358456
192,active,recovery,-0.03409413324442356
192,sham,recovery,-0.10179216214337261
193,active,recovery,-0.0056881153441006305
193,sham,recovery,0.05851606313529212
194,active,recovery,-0.027321132104110468
194,sham,recovery,0.049478833182811766
195,active,recovery,-0.3216777019675505
195,sham,recovery,-0.3924993393963856
196,active,recovery,-0.09179856327226554
196,sham,recovery,0.09440297339573345
197,active,recovery,-0.06488909437786994
197,sham,recovery,0.0821463977407988
198,active,recovery,0.010080501802853803
198,sham,recovery,-0.02553522608307901
199,active,recovery,0.07443593363935408
199,sham,recovery,-0.043603285858212715
200,active,recovery,-0.01877621965236642
200,sham,recovery,0.03729729574305285
201,active,recovery,0.06971329760528233
201,sham,recovery,-0.1107253427770547
202,active,recovery,0.06594626447388219
202,sham,recovery,-0.017400686655773434
203,active,recovery,0.0059962511288187414
203,sham,recovery,-0.029000877223300137
204,active,recovery,0.0036414088251817134
204,sham,recovery,0.009073093186988679
205,active,recovery,0.03443654648778072
205,sham,recovery,0.033606549265131846
206,active,recovery,0.06078649048220752
206,sham,recovery,-0.004629159596730936
207,active,recovery,-0.025469195398702738
207,sham,recovery,0.10085226563592942
208,active,recovery,0.025027726778352744
208,sham,recovery,0.04682657285780234
209,active,recovery,-0.2816728342472503
209,sham,recovery,-0.29505447548003616
210,active,recovery,-0.026214065905340256
210,sham,recovery,-0.057949891819703225
211,active,recovery,0.06956835959965169
211,sham,recovery,-0.09762890689307646
212,active,recovery,-0.04763051393485185
212,sham,recovery,-0.018627573413151577
213,active,recovery,-0.026914817565285354
213,sham,recovery,-0.039622655775880755
214,active,recovery,-0.056144377392484124
214,sham,recovery,-0.008136440956914459
215,active,recovery,-0.13580707871933662
215,sham,recovery,-0.07931798798839607
216,active,recovery,0.030630767313389207
216,sham,recovery,0.02569919858617098
217,active,recovery,-0.026073616348152306
217,sham,recovery,-0.03421531795855204
218,active,recovery,-0.02866226291951035
218,sham,recovery,0.024403365307219094
219,active,recovery,-0.20018484756604238
219,sham,recovery,-0.0918172054087738
220,active,recovery,-0.13327641308049332
220,sham,recovery,-0.16104985060116483
221,active,recovery,-0.036707238222739136
221,sham,recovery,-0.03748602542092083
222,active,recovery,-0.006336894366571144
222,sham,recovery,-0.04513063839767728
223,active,recovery,0.03729975509536798
223,sham,recovery,-0.05295601060303978
224,active,recovery,0.01864585730139723
224,sham,recovery,0.06980691750585954
225,active,recovery,0.04028079372486548
225,sham,recovery,-0.0069863643611975945
226,active,recovery,-0.12167137051300081
226,sham,recovery,-0.03241416475282932
227,active,recovery,0.03738311929776117
227,sham,recovery,0.04181209627789828
228,active,recovery,-0.04040109885965393
228,sham,recovery,-0.03590866329522058
229,active,recovery,0.015825989609377977
229,sham,recovery,-0.014535585471724843
230,active,recovery,-0.027477449166928736
230,sham,recovery,0.021556886619184645
231,active,recovery,-0.03360088394807059
231,sham,recovery,0.028146524144684104
232,active,recovery,-0.023504997031159824
232,sham,recovery,-0.05644903490839859
233,active,recovery,-0.044014730467365926
233,sham,recovery,-0.05674449742866727
234,active,recovery,0.06600340740783572
234,sham,recovery,0.032518601704046635
235,active,recovery,-0.022092182942360594
235,sham,recovery,-0.0236933766983638
236,active,recovery,-0.02504643594611533
236,sham,recovery,0.012017825021342965
237,active,recovery,-0.0158118717499649
237,sham,recovery,-0.06876797604133911
238,active,recovery,-0.0705499971022725
238,sham,recovery,-0.008966656363229575
239,active,recovery,-0.19226464912079555
239,sham,recovery,-0.21573590799447606
240,active,recovery,-0.24067123770665821
240,sham,recovery,-0.23732081267570315
241,active,recovery,-0.04001437173605282
241,sham,recovery,-0.0482242101978092
242,active,recovery,-0.06571528177229258
242,sham,recovery,0.03626793419167029
243,active,recovery,-0.15490473234248547
243,sham,recovery,-0.14211438557380518
244,active,recovery,-0.0733363108431293
244,sham,recovery,0.011078639483837804
245,active,recovery,-0.01793413539065547
245,sham,recovery,0.05251031567864883
246,active,recovery,-0.004780414229699659
246,sham,recovery,-0.051112109840439235
247,active,recovery,-0.10022717076116905
247,sham,recovery,-0.16266199963775518
248,active,recovery,-0.03610475522758261
248,sham,recovery,0.001954879592807046
249,active,recovery,-0.045136097427416644
249,sham,recovery,0.08381048618426767
250,active,recovery,-0.2624644814721746
250,sham,recovery,-0.2890771350279575
251,active,recovery,0.005300397523730016
251,sham,recovery,-0.012846830747637483
252,active,recovery,-0.0223492763781179
252,sham,recovery,-0.046516578571560885
253,active,recovery,-0.04479277373960855
253,sham,recovery,-0.008176216565040306
254,active,recovery,0.006426680003396967
254,sham,recovery,0.005162614086884787
255,active,recovery,-0.07574261531737436
255,sham,recovery,-0.13554262935119166
256,active,recovery,-0.09784449593993427
256,sham,recovery,0.04812560265315202
257,active,recovery,-0.02910732137557659
257,sham,recovery,-0.09701961891902222
258,active,recovery,-0.0537078734699632
258,sham,recovery,0.01729926420297545
259,active,recovery,-0.12308305430951938
259,sham,recovery,-0.22641767038898664
260,active,recovery,-0.24273871292888982
260,sham,recovery,-0.22067587748864081
261,active,recovery,0.02900734673486305
261,sham,recovery,0.1431114197851988
262,active,recovery,-0.08421337894437508
262,sham,recovery,-0.007951054779713473
263,active,recovery,-0.0003744721821092867
263,sham,recovery,-0.05474954655087716
264,active,recovery,0.04136909386358134
264,sham,recovery,0.007782763771298384
265,active,recovery,-0.012531566169609043
265,sham,recovery,-0.060645806580565065
266,active,recovery,-0.08716743289351081
266,sham,recovery,-0.08540183870011786
267,active,recovery,-0.09084543719406968
267,sham,recovery,-0.022735459061303587
268,active,recovery,-0.028525289583428037
268,sham,recovery,0.019396283183071183
269,active,recovery,-0.027893838215566014
269,sham,recovery,-0.06371884114739235
270,active,recovery,-0.05387499438036958
270,sham,recovery,0.06186461649110564
271,active,recovery,0.06743932247047502
271,sham,recovery,0.010866618664923777
272,active,recovery,-0.03971704698909129
272,sham,recovery,0.01210388352340619
273,active,recovery,-0.011338640529047872
273,sham,recovery,-0.0010089116828968514
274,active,recovery,-0.12535463635963984
274,sham,recovery,-0.02635869396914403
275,active,recovery,0.038526699778610674
275,sham,recovery,-0.02755546656295982
276,active,recovery,-0.019192428251518123
276,sham,recovery,-0.00644056408196203
277,active,recovery,-0.1391198713486732
277,sham,recovery,-0.015320302117528328
278,active,recovery,0.04088803698054644
278,sham,recovery,0.010176850830196926
279,active,recovery,-0.03168741589775559
279,sham,recovery,-0.008371622426987635
280,active,recovery,6.609726383999259e-05
280,sham,recovery,-0.07977763261137527
281,active,recovery,-0.07255920014216688
281,sham,recovery,-0.06834511950924682
282,active,recovery,-0.009084386018968882
282,sham,recovery,0.07122587629916488
283,active,recovery,-0.11558439894130945
283,sham,recovery,0.011011564718634403
284,active,recovery,-0.03986043973265341
284,sham,recovery,-0.09327595549598167
285,active,recovery,-0.02448415983149621
285,sham,recovery,0.020065449673144276
286,active,recovery,-0.024870372393918316
286,sham,recovery,0.0038746928058221997
287,active,recovery,-0.07100436648213782
287,sham,recovery,-0.013480233873256253
288,active,recovery,-0.0695561966349536
288,sham,recovery,-0.0077341245591924235
289,active,recovery,-0.04056635592339397
289,sham,recovery,-0.020189074934025886
290,active,recovery,-0.05220158625545146
290,sham,recovery,0.1118768428146657
291,active,recovery,-0.02752779933474736
291,sham,recovery,0.0970731297936358
292,active,recovery,0.007996924452330134
292,sham,recovery,0.04203197626947741
293,active,recovery,0.05387096163520111
293,sham,recovery,0.01054979728698413
294,active,recovery,-0.041823534081357305
294,sham,recovery,-0.03814343421094346
295,active,recovery,-0.0020856254144066
295,sham,recovery,0.017130843225047876
296,active,recovery,0.014835994014304354
296,sham,recovery,-0.03521793133104012
297,active,recovery,-0.1051586188029292
297,sham,recovery,-0.05673755478592124
298,active,recovery,0.030048089465642747
298,sham,recovery,-0.0012541639394010318
299,active,recovery,-0.03690796038041144
299,sham,recovery,-0.032492085721005814
300,active,recovery,-0.008582372333600041
300,sham,recovery,0.08720329017507122
301,active,recovery,-0.1515333496713196
301,sham,recovery,-0.05896654690085734
302,active,recovery,-0.012655375558586535
302,sham,recovery,-0.029759482712064855
303,active,recovery,-0.027280193422387633
303,sham,recovery,0.01199938774987963
304,active,recovery,-0.016987459695110285
304,sham,recovery,-0.09688813487290115
305,active,recovery,-0.009489110387398636
305,sham,recovery,-0.010938102333181376
306,active,recovery,-0.06124607552397654
306,sham,recovery,-0.06407431418031839
307,active,recovery,-0.05111193997592567
307,sham,recovery,0.019235747178270923
308,active,recovery,0.0910170728930817
308,sham,recovery,0.051811906970860466
309,active,recovery,0.042033059459495536
309,sham,recovery,-0.009368603321170621
310,active,recovery,-0.04711071487859941
310,sham,recovery,-0.026891978162154384
311,active,recovery,-0.02460979722456358
311,sham,recovery,0.05049918876656978
312,active,recovery,0.01984887540674496
312,sham,recovery,-0.02462850653038995
313,active,recovery,-0.11976557757728212
313,sham,recovery,-0.008029833196309788
314,active,recovery,-0.013092805612599179
314,sham,recovery,0.035758096207124446
315,active,recovery,-0.08316419064112068
315,sham,recovery,-0.0687521541983922
316,active,recovery,-0.028190076108763673
316,sham,recovery,-0.1006570587029838
317,active,recovery,-0.1552097299281141
317,sham,recovery,-0.07823768017370103
318,active,recovery,0.08520582794261156
318,sham,recovery,0.05098289536570366
319,active,recovery,-0.030478790795813282
319,sham,recovery,0.002150532899105606
320,active,recovery,-0.10694723733279199
320,sham,recovery,-0.05510490035907134
321,active,recovery,-0.039351185955580625
321,sham,recovery,0.041187028583161034
322,active,recovery,-0.1027334824320274
322,sham,recovery,0.004435564781190671
323,active,recovery,-0.2842653008291314
323,sham,recovery,-0.3279159736212316
324,active,recovery,-0.06512360260255168
324,sham,recovery,-0.08162662567850676
325,active,recovery,-0.029028650582272775
325,sham,recovery,-0.14563869809983299
326,active,recovery,0.004858259540037935
326,sham,recovery,0.01691248657937816
327,active,recovery,-0.08579598072530858
327,sham,recovery,-0.01332625688125999
328,active,recovery,-0.1323558334908288
328,sham,recovery,-0.039284034268598944
329,active,recovery,-0.0621822767512441
329,sham,recovery,0.021618665184919283
330,active,recovery,-0.0023872630205215017
330,sham,recovery,-0.024786853163189182
331,active,recovery,-0.012161064828614343
331,sham,recovery,0.012137787701933966
332,active,recovery,-0.0036467959866910427
332,sham,recovery,0.013311652279810904
333,active,recovery,0.023456486136800514
333,sham,recovery,0.008812171657613277
334,active,recovery,-0.04995430679788537
334,sham,recovery,0.045105303311001155
335,active,recovery,-0.037079761865722816
335,sham,recovery,-0.003879094047027465
336,active,recovery,-0.0016159859332596227
336,sham,recovery,0.064901321968037
337,active,recovery,0.003533205647588744
337,sham,recovery,-0.01143195463622293
338,active,recovery,-0.009672669196041372
338,sham,recovery,-0.006859960189536718
339,active,recovery,0.01904360211501377
339,sham,recovery,0.03136003102128271
340,active,recovery,0.06202401307973693
340,sham,recovery,0.08825076281584998
341,active,recovery,-0.026150899442968445
341,sham,recovery,-0.030341546113814566
342,active,recovery,-0.06655424453865688
342,sham,recovery,-0.08755065438773357
343,active,recovery,-0.07231598659160499
343,sham,recovery,-0.0032958132736844448
344,active,recovery,-0.14795123027722346
344,sham,recovery,-0.1960373532007389
345,active,recovery,-0.003762173417505288
345,sham,recovery,0.003186824903391283
346,active,recovery,-0.0541270719795528
346,sham,recovery,-0.01336139084565735
347,active,recovery,-0.030765635439245376
347,sham,recovery,0.00244613744979727
348,active,recovery,-0.0363047500266247
348,sham,recovery,0.01241144030536745
349,active,recovery,0.009457861771401177
349,sham,recovery,-0.030821056863291396
350,active,recovery,-0.023434345325423322
350,sham,recovery,-0.061763448848513036
351,active,recovery,-0.015657399693454366
351,sham,recovery,0.05570656079032821
352,active,recovery,-0.05987100213492358
352,sham,recovery,-0.05834666976161085
353,active,recovery,-0.039571242590197286
353,sham,recovery,0.008871836926682697
354,active,recovery,0.02894216833560259
354,sham,recovery,0.0003213360113445418
355,active,recovery,-0.044122582680238054
355,sham,recovery,-0.02890213969481703
356,active,recovery,-0.03479497641848628
356,sham,recovery,-0.07963282495731727
357,active,recovery,0.01482772780507835
357,sham,recovery,0.041168098188201
358,active,recovery,0.09893497241589255
358,sham,recovery,0.06462184940897275
359,active,recovery,-0.0387986219131804
359,sham,recovery,0.05017163449067574
360,active,recovery,0.03091742373259443
360,sham,recovery,-0.016826101833467888
361,active,recovery,-0.01944113968085759
361,sham,recovery,-0.010898679144316414
362,active,recovery,0.03402191031931823
362,sham,recovery,-0.021984788194780336
363,active,recovery,-0.04182999580720592
363,sham,recovery,-0.05554397013490053
364,active,recovery,-0.0051609996239512235
364,sham,recovery,-0.02112991064416825
365,active,recovery,-0.005783324152375258
365,sham,recovery,-0.031758191921567924
366,active,recovery,-0.013774100158955527
366,sham,recovery,0.07549868065416288
367,active,recovery,-0.028415764564677204
367,sham,recovery,-0.050879046607297695
368,active,recovery,0.01704732699943179
368,sham,recovery,-0.07686136210193917
369,active,recovery,0.01345288277889889
369,sham,recovery,0.12871602425593442
370,active,recovery,0.006290876813400459
370,sham,recovery,-0.013103976558078045
371,active,recovery,0.006787905058844856
371,sham,recovery,0.033883796557053536
372,active,recovery,-0.044128636632631224
372,sham,recovery,0.024354918382167412
373,active,recovery,-0.17506721134301495
373,sham,recovery,-0.11806449559491083
374,active,recovery,-0.19874545033608637
374,sham,recovery,-0.312181325586967
375,active,recovery,-0.017632408182755466
375,sham,recovery,-0.06420500814813224
376,active,recovery,-0.03477378804264619
376,sham,recovery,-0.03405405408070106
377,active,recovery,-0.13764279793303702
377,sham,recovery,-0.1157917545835736
378,active,recovery,0.011441598559565058
378,sham,recovery,0.02950974582989785
379,active,recovery,-0.04424438947962406
379,sham,recovery,-0.03625047332199527
380,active,recovery,-0.14952351693279287
380,sham,recovery,0.02660301809246013
381,active,recovery,0.10135326719659599
381,sham,recovery,-0.04371030685789723
382,active,recovery,-0.05256715285863667
382,sham,recovery,-0.010869924287725485
383,active,recovery,-0.36251306079305534
383,sham,recovery,-0.22463285297927404
384,active,recovery,-0.017513397840260847
384,sham,recovery,0.12117279224432487
385,active,recovery,-0.03612399484175821
385,sham,recovery,-0.08842959318432442
386,active,recovery,-0.06383420148249952
386,sham,recovery,-0.05486108933367184
387,active,recovery,0.0026941378713143393
387,sham,recovery,0.016952012025230445
388,active,recovery,-0.022382483063880798
388,sham,recovery,-0.007079858846958498
389,active,recovery,0.05777805041967632
389,sham,recovery,0.04312703484509495
390,active,recovery,-0.05796844838548143
390,sham,recovery,0.01898476710771746
391,active,recovery,0.02025920534534853
391,sham,recovery,0.05786760745979436
392,active,recovery,-0.04179721372161094
392,sham,recovery,-0.014524685636859491
393,active,recovery,-0.04390549504882957
393,sham,recovery,0.06111843134526129
394,active,recovery,-0.016642156855576573
394,sham,recovery,0.016678925160034552
395,active,recovery,-0.16367139786758722
395,sham,recovery,-0.021842773641063573
396,active,recovery,0.03819562096052831
396,sham,recovery,0.019398735299008152
397,active,recovery,0.0014602073606440058
397,sham,recovery,-0.029600393061254504
398,active,recovery,0.01624505888322636
398,sham,recovery,-0.05173915473304369
399,active,recovery,0.011251023805870286
399,sham,recovery,-0.01556868982105808
400,active,recovery,-0.06870476114793211
400,sham,recovery,-0.01071522523804136
401,active,recovery,0.022077766643243457
401,sham,recovery,-0.02721180846311899
402,active,recovery,-0.0071704190331862705
402,sham,recovery,-0.0437972628722596
403,active,recovery,-0.17081073296102955
403,sham,recovery,-0.12000614536177157
404,active,recovery,-0.19124318288156328
404,sham,recovery,-0.1592385374012779
405,active,recovery,-0.029841300724804842
405,sham,recovery,0.05710570904119905
406,active,recovery,-0.07573088263583516
406,sham,recovery,-0.0034148071393902413
407,active,recovery,-0.006232527325157555
407,sham,recovery,0.08898097039098829
408,active,recovery,0.07073314976668232
408,sham,recovery,0.050044199755341356
409,active,recovery,-0.12013709288382257
409,sham,recovery,-0.1400642781461534
410,active,recovery,0.04875949108081956
410,sham,recovery,0.09913907714413384
411,active,recovery,-0.17217160238998153
411,sham,recovery,-0.14090463825225052
412,active,recovery,-0.009717218285147045
412,sham,recovery,-0.03276545822719257
413,active,recovery,-0.04645361836103046
413,sham,recovery,0.09534226905776189
414,active,recovery,0.08440292296439145
414,sham,recovery,0.04645987655887751
415,active,recovery,-0.06767430400111785
415,sham,recovery,-0.09908592066059807
416,active,recovery,0.027129702917521037
416,sham,recovery,-0.00251845084049096
417,active,recovery,0.009691944686089471
417,sham,recovery,-0.0017782881041030763
418,active,recovery,-0.010445769758570478
418,sham,recovery,-0.05072507295027329
419,active,recovery,-0.30063908787296434
419,sham,recovery,-0.23640989317493277
420,active,recovery,-0.005191452701933663
420,sham,recovery,-0.03381053098422093
421,active,recovery,-0.06889080152640492
421,sham,recovery,-0.013285396604085342
422,active,recovery,-0.06223043289621
422,sham,recovery,-0.004984607645675432
423,active,recovery,0.021247746825904912
423,sham,recovery,-0.003597794101860785
424,active,recovery,-0.02675315568646708
424,sham,recovery,-0.05290470534627634
425,active,recovery,0.01620725305157844
425,sham,recovery,-0.06188700578341155
426,active,recovery,0.03292487969356994
426,sham,recovery,0.015271844973050896
427,active,recovery,-0.05309775362123359
427,sham,recovery,0.0008338255775957037
428,active,recovery,-0.034616200181784684
428,sham,recovery,0.019619391459946733
429,active,recovery,-0.05899326424604867
429,sham,recovery,-0.0737992550036366
430,active,recovery,-0.026377478817467548
430,sham,recovery,-0.072271839541306
431,active,recovery,0.005734697187467219
431,sham,recovery,0.03846834227387097
432,active,recovery,-0.006756021326941308
432,sham,recovery,0.01247336125003251
433,active,recovery,-0.007151754014264711
433,sham,recovery,0.009400276843158473
434,active,recovery,0.03498217186248187
434,sham,recovery,0.04630979134609303
435,active,recovery,0.02967277263842627
435,sham,recovery,-0.03626608511026985
436,active,recovery,0.018401451734986196
436,sham,recovery,0.03183953689012409
437,active,recovery,0.00469433716170542
437,sham,recovery,-0.0369008317363666
438,active,recovery,-0.12672870067577913
438,sham,recovery,-0.005883266403102105
439,active,recovery,-0.3354771663474545
439,sham,recovery,-0.10841832326981793
440,active,recovery,-0.03744783242744276
440,sham,recovery,-0.11331376414460692
441,active,recovery,-0.04759086127344059
441,sham,recovery,0.024150496411473377
442,active,recovery,-0.04564867713867926
442,sham,recovery,-0.06426604423059645
443,active,recovery,-0.04243683223858774
443,sham,recovery,-0.00237558285754913
444,active,recovery,-0.030683615465835423
444,sham,recovery,0.03530172049451785
445,active,recovery,0.045438022540210454
445,sham,recovery,-0.0663780808435055
446,active,recovery,-0.04365878959673575
446,sham,recovery,0.18768085224826914
447,active,recovery,-0.0350355993431668
447,sham,recovery,-0.008071383509354213
448,active,recovery,-0.05477339668016601
448,sham,recovery,-0.03590151847800982
449,active,recovery,-0.11511520324447533
449,sham,recovery,-0.024880530959104252
450,active,recovery,0.010815752019491143
